Date,Open,High,Low,Close,Adj Close,Volume
2019-02-04,112.209999,113.400002,111.849998,113.089996,98.171539,3665000
2019-02-05,113.029999,113.540001,112.489998,112.900002,98.006622,4593400
2019-02-06,113.410004,113.580002,112.300003,113.050003,98.136856,4209400
2019-02-07,112.820000,113.160004,112.160004,113.089996,98.171539,4227700
2019-02-08,112.930000,113.040001,111.930000,113.019997,98.110786,3868300
2019-02-11,113.160004,113.580002,112.639999,112.970001,98.067383,4851100
2019-02-12,113.230003,114.500000,112.220001,113.790001,98.779205,6765300
2019-02-13,114.110001,114.730003,113.629997,114.120003,99.065689,5528000
2019-02-14,113.000000,113.000000,111.879997,112.589996,97.737518,6359200
2019-02-15,115.849998,116.279999,114.110001,115.910004,100.619568,8889500
2019-02-19,116.800003,116.970001,115.199997,115.930000,100.636917,5596100
2019-02-20,115.750000,116.639999,115.410004,115.830002,100.550110,6038900
2019-02-21,115.500000,116.930000,115.470001,116.099998,100.784492,4825900
2019-02-22,116.110001,116.769997,115.589996,116.760002,101.357445,4865400
2019-02-25,117.169998,117.300003,115.709999,116.059998,100.749771,3755900
2019-02-26,116.370003,116.500000,115.430000,115.970001,100.671646,4074600
2019-02-27,115.540001,115.699997,114.410004,115.370003,100.150795,4175100
2019-02-28,114.739998,116.220001,114.209999,115.639999,101.199188,5586300
2019-03-01,115.860001,116.370003,115.230003,116.180000,101.671745,3629100
2019-03-04,116.550003,116.930000,115.500000,116.169998,101.663010,4383100
2019-03-05,115.980003,116.820000,115.660004,116.029999,101.540482,3785400
2019-03-06,115.779999,116.830002,115.580002,116.660004,102.091812,4770700
2019-03-07,116.209999,117.330002,115.699997,116.099998,101.601753,4858300
2019-03-08,115.830002,116.260002,114.260002,115.230003,100.840401,5003300
2019-03-11,115.300003,116.709999,114.980003,116.589996,102.030556,4821600
2019-03-12,116.750000,117.209999,116.010002,116.570000,102.013077,4356400
2019-03-13,116.879997,117.559998,116.459999,116.580002,102.021805,5968600
2019-03-14,116.860001,116.980003,115.449997,115.500000,101.076668,8986600
2019-03-15,115.680000,116.529999,115.370003,115.660004,101.216690,18194200
2019-03-18,116.169998,117.389999,116.050003,117.269997,102.625633,9476000
2019-03-19,117.360001,118.750000,117.250000,118.089996,103.343231,6751700
2019-03-20,118.070000,119.480003,117.349998,118.320000,103.544525,5733500
2019-03-21,118.010002,119.669998,118.010002,119.440002,104.524658,4305600
2019-03-22,119.500000,121.290001,119.449997,120.720001,105.644814,6668100
2019-03-25,120.260002,121.290001,120.080002,120.849998,105.758575,4275400
2019-03-26,121.459999,122.160004,121.260002,122.019997,106.782478,4583000
2019-03-27,122.459999,123.190002,121.190002,121.889999,106.668709,5318500
2019-03-28,121.889999,122.470001,121.589996,121.839996,106.624947,3694700
2019-03-29,122.290001,122.760002,121.269997,122.550003,107.246292,5758800
2019-04-01,122.589996,122.889999,121.589996,122.000000,106.764977,5025700
2019-04-02,121.900002,122.260002,121.559998,121.680000,106.484947,3242600
2019-04-03,121.680000,122.230003,120.739998,121.559998,106.379936,4534400
2019-04-04,121.809998,122.129997,121.169998,121.470001,106.301155,3022500
2019-04-05,121.349998,121.669998,120.820000,121.620003,106.432434,3971500
2019-04-08,121.720001,122.040001,121.209999,122.000000,106.764977,3140100
2019-04-09,121.739998,122.199997,120.849998,122.169998,106.913734,3864400
2019-04-10,122.349998,122.699997,121.660004,122.040001,106.799995,2681100
2019-04-11,122.360001,122.750000,121.169998,121.669998,106.476189,3399700
2019-04-12,121.529999,122.330002,121.150002,122.230003,106.966255,3501100
2019-04-15,122.440002,124.000000,122.360001,123.660004,108.217682,4419800
2019-04-16,123.220001,123.820000,121.889999,122.410004,107.123787,5263700
2019-04-17,125.000000,127.110001,123.839996,127.010002,111.149330,7318200
2019-04-18,128.229996,128.259995,126.730003,127.089996,111.219353,6331200
2019-04-22,126.769997,127.239998,125.879997,126.440002,110.650513,3707000
2019-04-23,126.680000,127.540001,126.120003,127.089996,111.219353,4464100
2019-04-24,127.410004,127.980003,126.669998,126.919998,111.070572,3517200
2019-04-25,125.650002,126.400002,125.180000,126.129997,110.379234,4433700
2019-04-26,126.519997,127.250000,126.120003,126.400002,110.615532,3033800
2019-04-29,126.139999,126.959999,126.019997,126.690002,110.869308,2793400
2019-04-30,127.050003,128.389999,126.339996,128.050003,112.059464,4963600
2019-05-01,127.849998,128.000000,127.010002,127.239998,111.350616,3810800
2019-05-02,127.239998,127.550003,126.169998,126.830002,110.991798,2875900
2019-05-03,127.099998,128.179993,126.919998,127.669998,111.726913,2854900
2019-05-06,127.300003,127.629997,126.760002,127.269997,111.376862,2883900
2019-05-07,126.639999,126.949997,125.180000,125.980003,110.247963,3558900
