Date,Open,High,Low,Close,Adj Close,Volume
2019-02-05,106.059998,107.269997,105.959999,107.220001,101.627876,27325400
2019-02-06,107.000000,107.000000,105.529999,106.029999,100.499931,20609800
2019-02-07,105.190002,105.589996,104.290001,105.269997,99.779564,29760700
2019-02-08,104.389999,105.779999,104.260002,105.669998,100.158730,21461100
2019-02-11,106.199997,106.580002,104.970001,105.250000,99.760590,18914100
2019-02-12,106.139999,107.139999,105.480003,106.889999,101.315079,25056600
2019-02-13,107.500000,107.779999,106.709999,106.809998,101.239250,18394900
2019-02-14,106.309998,107.290001,105.660004,106.900002,101.324554,21784700
2019-02-15,107.910004,108.300003,107.360001,108.220001,102.575714,26606900
2019-02-19,107.790001,108.660004,107.779999,108.169998,102.528313,18038500
2019-02-20,107.860001,107.940002,106.290001,107.150002,101.995255,21607700
2019-02-21,106.900002,109.480003,106.870003,109.410004,104.146545,29063200
2019-02-22,110.050003,111.199997,109.820000,110.970001,105.631485,27763200
2019-02-25,111.760002,112.180000,111.260002,111.589996,106.221657,23750600
2019-02-26,111.260002,113.239998,111.169998,112.360001,106.954620,21536700
2019-02-27,111.690002,112.360001,110.879997,112.169998,106.773758,21487100
2019-02-28,112.040001,112.879997,111.730003,112.029999,106.640503,29083900
2019-03-01,112.889999,113.019997,111.669998,112.529999,107.116455,23501200
2019-03-04,113.019997,113.250000,110.800003,112.260002,106.859459,26608000
2019-03-05,112.250000,112.389999,111.230003,111.699997,106.326378,19538300
2019-03-06,111.870003,112.660004,111.430000,111.750000,106.373962,17687000
2019-03-07,111.400002,111.550003,109.870003,110.389999,105.079391,25339000
2019-03-08,109.160004,110.709999,108.800003,110.510002,105.193626,22818400
2019-03-11,110.989998,112.949997,110.980003,112.830002,107.402008,26491600
2019-03-12,112.820000,113.989998,112.650002,113.620003,108.153999,26132700
2019-03-13,114.129997,115.000000,113.779999,114.500000,108.991661,35513800
2019-03-14,114.540001,115.199997,114.330002,114.589996,109.077332,30763400
2019-03-15,115.339996,117.250000,114.589996,115.910004,110.333832,54681100
2019-03-18,116.169998,117.610001,116.050003,117.570000,111.914009,31207600
2019-03-19,118.089996,118.440002,116.989998,117.650002,111.990135,37588700
2019-03-20,117.389999,118.750000,116.709999,117.519997,111.866379,28113300
2019-03-21,117.139999,120.820000,117.089996,120.220001,114.436501,29854400
2019-03-22,119.500000,119.589996,117.040001,117.050003,111.419014,33624500
2019-03-25,116.559998,118.010002,116.320000,117.660004,111.999664,27067100
2019-03-26,118.620003,118.709999,116.849998,117.910004,112.237625,26097700
2019-03-27,117.879997,118.209999,115.519997,116.769997,111.152481,22733400
2019-03-28,117.440002,117.580002,116.129997,116.930000,111.304749,18334800
2019-03-29,118.070000,118.320000,116.959999,117.940002,112.266197,25399800
2019-04-01,118.949997,119.110001,118.099998,119.019997,113.294228,22789100
2019-04-02,119.059998,119.480003,118.519997,119.190002,113.456039,18142300
2019-04-03,119.860001,120.430000,119.150002,119.970001,114.198517,22860700
2019-04-04,120.099998,120.230003,118.379997,119.360001,113.617867,20112800
2019-04-05,119.389999,120.230003,119.370003,119.889999,114.122375,15826200
2019-04-08,119.809998,120.019997,118.639999,119.930000,114.160431,15116200
2019-04-09,118.629997,119.540001,118.580002,119.279999,113.541725,17612000
2019-04-10,119.760002,120.349998,119.540001,120.190002,114.407951,16477200
2019-04-11,120.540001,120.849998,119.919998,120.330002,114.541199,14209100
2019-04-12,120.639999,120.980003,120.370003,120.949997,115.131386,19745100
2019-04-15,120.940002,121.580002,120.570000,121.050003,115.226570,15792600
2019-04-16,121.639999,121.650002,120.099998,120.769997,114.960037,14071800
