Date,Open,High,Low,Close,Adj Close,Volume
2019-02-05,97.900002,98.809998,97.709999,98.709999,98.709999,1532000
2019-02-06,98.750000,99.820000,98.250000,99.739998,99.739998,1109100
2019-02-07,98.699997,99.099998,97.760002,98.449997,98.449997,1351200
2019-02-08,97.779999,99.500000,97.480003,99.419998,99.419998,636500
2019-02-11,99.680000,99.860001,98.720001,98.870003,98.870003,857100
2019-02-12,99.709999,101.709999,99.099998,101.589996,101.589996,916200
2019-02-13,102.000000,102.279999,100.599998,100.660004,100.660004,943200
2019-02-14,100.279999,101.330002,100.279999,100.610001,100.610001,871900
2019-02-15,101.570000,101.739998,100.820000,101.650002,101.650002,586800
2019-02-19,101.239998,101.900002,100.629997,101.860001,101.860001,905300
2019-02-20,102.360001,103.730003,102.360001,102.980003,102.980003,1376500
2019-02-21,104.059998,104.199997,98.639999,101.470001,101.470001,3043200
2019-02-22,101.709999,102.830002,101.029999,102.300003,102.300003,1895300
2019-02-25,103.000000,103.680000,102.669998,102.889999,102.889999,950300
2019-02-26,102.430000,103.139999,102.010002,102.570000,102.570000,743000
2019-02-27,102.139999,102.699997,101.470001,102.629997,102.629997,533600
2019-02-28,102.570000,103.070000,101.650002,101.680000,101.680000,1139000
2019-03-01,102.169998,103.389999,101.849998,103.190002,103.190002,790100
2019-03-04,103.320000,103.940002,101.320000,103.000000,103.000000,1153800
2019-03-05,102.949997,103.519997,102.580002,103.379997,103.379997,917500
2019-03-06,103.379997,104.180000,102.809998,103.680000,103.680000,902300
2019-03-07,103.540001,103.800003,102.550003,103.260002,103.260002,1032500
2019-03-08,100.650002,103.300003,100.650002,103.199997,103.199997,1075100
2019-03-11,103.519997,105.500000,103.519997,105.410004,105.410004,1475700
2019-03-12,105.820000,107.260002,105.790001,106.900002,106.900002,1426400
2019-03-13,107.349998,108.330002,107.349998,107.629997,107.629997,1784000
2019-03-14,107.500000,108.230003,107.110001,108.000000,108.000000,990200
2019-03-15,108.050003,110.150002,108.000000,109.169998,109.169998,2304500
2019-03-18,109.029999,109.690002,108.739998,109.309998,109.309998,1405800
2019-03-19,109.970001,110.139999,108.739998,109.190002,109.190002,1150000
2019-03-20,109.169998,110.010002,108.339996,109.269997,109.269997,876900
2019-03-21,109.129997,112.930000,109.050003,112.910004,112.910004,1325600
2019-03-22,112.400002,112.500000,110.290001,110.309998,110.309998,1372300
2019-03-25,109.940002,111.379997,109.110001,111.360001,111.360001,1144200
2019-03-26,112.360001,113.070000,111.839996,112.400002,112.400002,1263000
2019-03-27,112.519997,113.000000,110.900002,112.489998,112.489998,1402000
2019-03-28,112.739998,114.080002,112.239998,113.930000,113.930000,844800
2019-03-29,114.709999,115.209999,114.000000,115.150002,115.150002,1108500
2019-04-01,116.489998,117.779999,115.839996,117.570000,117.570000,1392000
2019-04-02,117.570000,117.660004,115.739998,117.510002,117.510002,1497100
2019-04-03,118.449997,119.230003,116.940002,117.419998,117.419998,2138300
2019-04-04,117.489998,117.769997,114.480003,115.260002,115.260002,1239700
2019-04-05,115.879997,116.739998,115.019997,116.589996,116.589996,1845400
2019-04-08,116.220001,116.669998,114.830002,116.430000,116.430000,990400
2019-04-09,116.120003,117.010002,116.059998,116.690002,116.690002,768100
2019-04-10,116.800003,117.730003,116.690002,117.279999,117.279999,740500
2019-04-11,117.580002,118.269997,116.860001,117.760002,117.760002,881400
2019-04-12,118.690002,119.209999,117.389999,118.190002,118.190002,832600
2019-04-15,118.309998,118.940002,117.029999,117.570000,117.570000,767200
2019-04-16,118.080002,118.510002,116.120003,116.730003,116.730003,765600
2019-04-17,117.449997,117.570000,115.970001,116.040001,116.040001,1049400
2019-04-18,116.550003,116.550003,113.809998,115.980003,115.980003,1064400
2019-04-22,115.699997,117.459999,115.010002,116.989998,116.989998,491900
2019-04-23,118.419998,120.750000,118.029999,119.889999,119.889999,1406400
2019-04-24,120.250000,121.370003,119.779999,119.870003,119.870003,948500
2019-04-25,119.949997,120.430000,118.410004,119.699997,119.699997,730700
2019-04-26,119.610001,120.120003,118.190002,120.120003,120.120003,788900
2019-04-29,120.180000,120.980003,119.839996,119.860001,119.860001,667600
2019-04-30,119.879997,121.180000,119.660004,121.080002,121.080002,794900
2019-05-01,121.320000,121.449997,120.050003,120.089996,120.089996,678500
2019-05-02,120.000000,121.000000,119.190002,120.699997,120.699997,777800
2019-05-03,120.500000,122.360001,120.500000,121.650002,121.650002,662100
2019-05-06,119.180000,121.830002,118.370003,121.529999,121.529999,744600
2019-05-07,120.269997,120.889999,118.589996,119.570000,119.570000,928700
2019-05-08,119.320000,120.150002,118.300003,119.360001,119.360001,646300
2019-05-09,117.730003,119.250000,116.889999,118.900002,118.900002,729700
2019-05-10,118.180000,120.260002,116.610001,119.820000,119.820000,661300
2019-05-13,117.059998,118.470001,115.660004,115.900002,115.900002,910600
2019-05-14,116.489998,118.379997,116.370003,117.739998,117.739998,737000
2019-05-15,117.510002,120.330002,117.169998,120.230003,120.230003,644500
2019-05-16,120.529999,124.120003,120.529999,123.169998,123.169998,2070700
